Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.02,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
10,0.01998969242731712,1.7522873560904032e-06,0.0005153786341442362,0.09995921645679763,6.93320234440381e-06,0.00040783543202375347,0.11996233888208868,6.402390044922438e-06,0.0003138426492609038,1.2681291362217795e-07,1.2681291362217795e-07,0.0014919166308491522
20,0.019979385748445343,3.5044227642919374e-06,0.0010307125777329227,0.09991842157864922,1.386833162963295e-05,0.0008157842135078204,0.1199246637499541,1.2807162507802326e-05,0.0006278020837158004,2.5362582724435596e-07,2.5362582724435596e-07,0.0029838332616983054
30,0.019969079997067537,5.256400498519012e-06,0.0015460001466232386,0.09987761522414171,2.080541189591067e-05,0.0012238477585829804,0.11988697446227942,1.921434141249741e-05,0.000941879481004775,3.80438740866534e-07,3.80438740866534e-07,0.004475749892547458
40,0.019958775179100906,7.008219552846561e-06,0.0020612410449548707,0.09983679741804352,2.774443893260387e-05,0.0016320258195649331,0.11984927103430747,2.5623924167728003e-05,0.0012560747141043137,5.072516544887117e-07,5.072516544887117e-07,0.005967666523396608
50,0.019948471289667976,8.759880756444184e-06,0.0025764355166012303,0.09979596818473484,3.468540859507869e-05,0.002040318152651687,0.11981155349812189,3.203590531927671e-05,0.001570387515650819,6.340645681108897e-07,6.340645681108897e-07,0.007459583154245761
60,0.019938168332064084,1.0511383549106263e-05,0.0030915833967959595,0.09975512754944073,4.162831659507738e-05,0.0024487245055927866,0.11977382187357026,3.845028149305403e-05,0.0018848177202477464,7.608774817330676e-07,7.608774817330676e-07,0.008951499785094913
70,0.01992786631047789,1.2262727218759373e-05,0.0036066844761056976,0.09971427553745507,4.857315863263968e-05,0.0028572446254493925,0.11973607617914073,4.486704954607341e-05,0.002199365173827128,8.876903953552456e-07,8.876903953552456e-07,0.010443416415944064
80,0.01991756522909806,1.401391105333009e-05,0.004121738545097085,0.09967341217407175,5.551993040780536e-05,0.0032658782592826677,0.11969831643332146,5.1286206335348306e-05,0.002514029722320995,1.0145033089774236e-06,1.0145033089774236e-06,0.011935333046793218
90,0.019907265092113265,1.5764934340744985e-05,0.00463674539433676,0.09963253748458463,6.246862762061414e-05,0.0036746251541537726,0.11966054265460062,5.770774871789218e-05,0.002828811211661381,1.1413162225996017e-06,1.1413162225996017e-06,0.013427249677642372
100,0.019896965903712174,1.7515796368930633e-05,0.0051517048143913625,0.09959165149428763,6.94192459711058e-05,0.004083485057123869,0.11962275486146635,6.413167355071848e-05,0.0031437094877803176,1.2681291362217795e-06,1.2681291362217795e-06,0.014919166308491522
110,0.01988666766808345,1.9266496425813612e-05,0.0056666165958275325,0.0995507542284746,7.637178115932003e-05,0.004492457715254119,0.11958495307240681,7.055797769084068e-05,0.003458724396609837,1.3949420498439575e-06,1.3949420498439575e-06,0.016411082939340675
120,0.019876370389415764,2.1017033799320495e-05,0.00618148052921191,0.09950984571243944,8.332622888529662e-05,0.004901542875605683,0.11954713730591016,7.69866579952722e-05,0.0037738557840819704,1.5217549634661353e-06,1.5217549634661353e-06,0.017902999570189825
130,0.01986607407189778,2.2767407777377858e-05,0.006696296405111133,0.09946892597147604,9.028258484907532e-05,0.005310740285239725,0.11950930758046453,8.341771132102654e-05,0.004089103496128752,1.6485678770883134e-06,1.6485678770883134e-06,0.01939491620103898
140,0.019855778719718165,2.4517617647912266e-05,0.007211064014091842,0.09942799503087828,9.724084475069584e-05,0.005720049691217401,0.11947146391455812,8.985113452511712e-05,0.004404467378682212,1.7753807907104912e-06,1.7753807907104912e-06,0.02088683283188813
150,0.019845484337065587,2.6267662698850305e-05,0.007725783146720677,0.09938705291594002,0.00010420100429019799,0.00612947084059988,0.11943360632667906,9.628692446455742e-05,0.004719947277674383,1.9021937043326694e-06,1.9021937043326694e-06,0.022378749462737286
160,0.019835190928128715,2.801754221811855e-05,0.008240453593564278,0.09934609965195518,0.0001111630591676214,0.006539003480448316,0.11939573483531551,0.00010272507799636089,0.0050355430390372985,2.0290066179548473e-06,2.0290066179548473e-06,0.023870666093586436
170,0.019824898497096215,2.9767255493643567e-05,0.008755075145189284,0.09930513526421762,0.00011812700508300593,0.006948647357823877,0.11935784945895563,0.00010916559197754099,0.005351254508702989,2.155819531577025e-06,2.155819531577025e-06,0.025362582724435586
180,0.019814607048156754,3.1516801813351935e-05,0.009269647592162332,0.09926415977802124,0.00012509283773639126,0.00735840221978772,0.11931995021608757,0.00011560846326511116,0.005667081532603488,2.2826324451992033e-06,2.2826324451992033e-06,0.026854499355284743
190,0.019804316585499002,3.326618046517023e-05,0.009784170725050067,0.09922317321865991,0.00013206055282781717,0.0077682678134010094,0.11928203712519948,0.00012205368871608487,0.005983023956670827,2.4094453588213807e-06,2.4094453588213807e-06,0.02834641598613389
200,0.01979402711331162,3.501539073702502e-05,0.010298644334419123,0.09918217561142752,0.0001390301460573234,0.008178243885724907,0.11924411020477954,0.00012850126518747557,0.006299081626837038,2.5362582724435585e-06,2.5362582724435585e-06,0.02983833261698304
210,0.01978373863578328,3.67644319168429e-05,0.010813068210836146,0.09914116698161796,0.00014600161312494975,0.008588330183820573,0.11920616947331589,0.00013495118953629675,0.006615254389034153,2.6630711860657372e-06,2.6630711860657372e-06,0.031330249247832204
220,0.019773451157102648,3.851330329255041e-05,0.011327442144867767,0.09910014735452509,0.00015297494973073584,0.008998526454749167,0.11916821494929668,0.0001414034586195618,0.006931542089194206,2.789884099687915e-06,2.789884099687915e-06,0.03282216587868135
230,0.01976316468145839,4.026200415207415e-05,0.01184176592708063,0.09905911675544282,0.00015995015157472148,0.00940883244557185,0.11913024665121008,0.00014785806929428424,0.007247944573249228,2.916697013310093e-06,2.916697013310093e-06,0.034314082509530504
240,0.019752879213039174,4.201053378334069e-05,0.012356039348041376,0.09901807520966503,0.0001669272143569464,0.009819247903349787,0.11909226459754424,0.00015431501841747748,0.007564461687131248,3.0435099269322707e-06,3.0435099269322707e-06,0.03580599914037965
250,0.01974259475603367,4.375889147427659e-05,0.012870262198316643,0.0989770227424856,0.0001739061337774504,0.010229772575144139,0.11905426880678731,0.00016077430284615498,0.007881093276772303,3.1703228405544485e-06,3.1703228405544485e-06,0.037297915771228804
260,0.01973231131463054,4.550707651280846e-05,0.013384434268473074,0.0989359593791984,0.0001808869055362732,0.01064040620801607,0.11901625929742746,0.00016723591943733026,0.008197839188104425,3.2971357541766268e-06,3.2971357541766268e-06,0.03878983240207796
270,0.019722028893018457,4.725508818686284e-05,0.013898555349077305,0.09889488514509734,0.0001878695253334545,0.011051148549026736,0.11897823608795283,0.00017369986504801665,0.008514699267059639,3.4239486677988046e-06,3.4239486677988046e-06,0.04028174903292711
280,0.01971174749538608,4.900292578436632e-05,0.014412625230695975,0.09885380006547628,0.00019485398886903412,0.0114619993452373,0.11894019919685159,0.00018016613653522775,0.008831673359569987,3.5507615814209832e-06,3.5507615814209832e-06,0.04177366566377627
290,0.01970146712592209,5.0750588593245466e-05,0.014926643703895725,0.09881270416562912,0.0002018402918430517,0.011872958343708922,0.1189021486426119,0.00018663473075597692,0.009148761311567496,3.677574495043161e-06,3.677574495043161e-06,0.04326558229462542
300,0.019691187788815137,5.249807590142685e-05,0.01544061055924319,0.09877159747084974,0.00020882842995554712,0.01228402529150277,0.11886408444372189,0.00019310564456727765,0.009465962968984198,3.804387408665339e-06,3.804387408665339e-06,0.04475749892547457
310,0.019680909488253902,5.424538699683707e-05,0.015954525587305018,0.09873048000643202,0.00021581839890656,0.012695199935679998,0.11882600661866974,0.00019957887482614342,0.009783278177752128,3.931200322287517e-06,3.931200322287517e-06,0.046249415556323725
320,0.019670632228427045,5.599252116740268e-05,0.016468388578647845,0.09868935179766983,0.00022281019439613018,0.013106482023301773,0.11878791518594359,0.00020605441838958763,0.010100706783803315,4.058013235909695e-06,4.058013235909695e-06,0.047741332187172886
330,0.019660356013523235,5.7739477701050257e-05,0.016982199323838307,0.09864821286985709,0.0002298038121242974,0.013517871301429257,0.1187498101640316,0.00021253227211462378,0.010418248633069793,4.184826149531873e-06,4.184826149531873e-06,0.04923324881802203
340,0.01965008084916429,5.948625564207082e-05,0.017495957541785533,0.0986070632437798,0.00023679924855743561,0.013929367562202092,0.11871169156381411,0.00021901243415159955,0.01073590363488233,4.311639063154049e-06,4.311639063154049e-06,0.050725165448871165
350,0.01963980674890258,6.123285268656136e-05,0.018009662554870985,0.09856590291549917,0.0002437965043651413,0.01434097084500831,0.11867355935424871,0.0002254949097777171,0.011053672047927308,4.438451976776227e-06,4.438451976776227e-06,0.05221708207972032
360,0.019629533718292697,6.29792678902416e-05,0.018523314085365176,0.09852473190659143,0.0002507955758794578,0.014752680934085749,0.11863541354703687,0.00023197969700373099,0.011371553774692695,4.565264890398405e-06,4.565264890398405e-06,0.053708998710569465
370,0.019619261761124253,6.472550060887722e-05,0.019036911943787413,0.0984835502442122,0.00025779645848392847,0.015164497557878142,0.11859725416327169,0.00023846679224381222,0.01168954863940256,4.692077804020583e-06,4.692077804020583e-06,0.05520091534141862
