Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.0175,0.0,0.0,0.08750000000000001,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0
10,0.017490767522435058,1.5695211860410959e-06,0.0005275701465684355,0.08746184814501651,6.485815347193511e-06,0.0004360211998113284,0.10496650042708301,5.694927395888174e-06,0.00031904355159037394,6.205604712835689e-08,6.205604712835689e-08,0.0007300711426865516
20,0.017481539163317093,3.13834223609472e-06,0.0010549049533091495,0.08742370844098847,1.2969565031959235e-05,0.0008719035315602847,0.10493300758811824,1.1388710019898444e-05,0.0006380229703024338,1.2411209425671379e-07,1.2411209425671379e-07,0.0014601422853731032
30,0.017472314918890303,4.706463788649377e-06,0.0015820046348401266,0.08738558086299383,1.9451253291047544e-05,0.001307647280070423,0.10489952149621928,1.708134564272028e-05,0.0009569381312448337,1.8616814138507072e-07,1.8616814138507072e-07,0.0021902134280596553
40,0.017463094783014516,6.273886887532847e-06,0.0021088695420278477,0.08734746541175893,2.5930880000980184e-05,0.0017432524370406845,0.10486604217751551,2.277282982236121e-05,0.0012757887855664543,2.482241885134275e-07,2.482241885134275e-07,0.002920284570746206
50,0.017453878762039656,7.840610453259188e-06,0.002635499312019895,0.08730936208807974,3.240844502644427e-05,0.0021787189933744045,0.10483256959819717,2.8463168306479954e-05,0.0015945752552649834,3.102802356417844e-07,3.102802356417844e-07,0.003650355713432758
60,0.01744466685621518,9.406634443419981e-06,0.003161893930561338,0.08727127089259247,3.888394825928043e-05,0.0026140469418003648,0.10479910375384931,3.4152361845616046e-05,0.0019132975823874536,3.7233628277014133e-07,3.7233628277014133e-07,0.00438042685611931
70,0.017435459064421018,1.0971959048427632e-05,0.0036880534616563466,0.08723319182591288,4.535738959480868e-05,0.003049236275281255,0.10476564464664147,3.9840410070949336e-05,0.0022319557462716715,4.343923298984982e-07,4.343923298984982e-07,0.00511049799880586
80,0.017426255385537093,1.253658445869455e-05,0.004213977969309092,0.08719512488865677,5.182876892834906e-05,0.003484286986779768,0.10473219227874317,4.552731261365972e-05,0.002550549726255446,4.96448377026855e-07,4.96448377026855e-07,0.005840569141492412
90,0.017417055818443338,1.4100510864633142e-05,0.004739667517523745,0.08715707008143987,5.8298086155221585e-05,0.003919199069258594,0.10469874665232395,5.121306910492705e-05,0.0028690795016765853,5.58504424155212e-07,5.58504424155212e-07,0.006570640284178964
