Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.0125,0.0,0.0,0.0625,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
10,0.0124893361953299,1.0663804670079645e-06,0.0008531043736064,0.0624621089919033,3.789100809666758e-06,0.0006062561295465,0.0749668511515506,3.3148848449385298e-06,0.0004419846459916,6.222222222222224e-08,6.222222222222224e-08,0.0007320261437908499
20,0.0124786800335708,2.131996642919645e-06,0.0017055973143356,0.0624242685085746,7.573149142535704e-06,0.0012117038628056,0.0749335053512211,6.6494648778811565e-06,0.0008865953170508,1.2444444444444446e-07,1.2444444444444446e-07,0.0014640522875816993
30,0.0124680315163703,3.196848362960285e-06,0.0025574786903682,0.0623863953052617,1.136046947382902e-05,0.0018176751158125,0.0749004295116151,9.957048838486814e-06,0.0013276065117981,1.866666666666667e-07,1.866666666666667e-07,0.0021960784313725494
40,0.0124573906598651,4.260934013481597e-06,0.0034087472107853,0.0623484606304306,1.5153936956936254e-05,0.0024246299131096,0.0748677903389589,1.3220966104110196e-05,0.0017627954805479,2.488888888888889e-07,2.488888888888889e-07,0.0029281045751633986
50,0.0124467574380866,5.324256191336791e-06,0.0042594049530693,0.0623104810472278,1.8951895277215297e-05,0.0030323032443544,0.0748354884019327,1.6451159806722592e-05,0.0021934879742296,3.111111111111111e-07,3.111111111111111e-07,0.0036601307189542483
60,0.0124361317931709,6.386820682906512e-06,0.0051094565463251,0.0622725137405557,2.274862594442669e-05,0.0036397801511082,0.0748031874329597,1.968125670402766e-05,0.002624167560537,3.733333333333333e-07,3.733333333333333e-07,0.004392156862745097
70,0.0124255137225355,7.448627746441221e-06,0.0059589021971528,0.0622345606391785,2.654393608214985e-05,0.0042470297731439,0.0747708768604343,2.291231395656124e-05,0.003054975194208,4.355555555555555e-07,4.355555555555555e-07,0.005124183006535946
80,0.0124149032241839,8.509677581604265e-06,0.0068077420652834,0.0621966230619684,3.033769380315325e-05,0.0048540310085044,0.0747385497004088,2.6145029959118432e-05,0.0034860039945491,4.977777777777777e-07,4.977777777777777e-07,0.005856209150326796
90,0.0124043002961194,9.56997038805899e-06,0.0076559763104472,0.0621587023277979,3.412976722020529e-05,0.0054607627552327,0.074706198968935,2.938010310649437e-05,0.0039173470808658,5.599999999999999e-07,5.599999999999999e-07,0.006588235294117646
100,0.0123937049363453,1.062950636546874e-05,0.0085036050923749,0.0621207997555392,3.792002444607444e-05,0.0060672039113718,0.0746738176820651,3.261823179348418e-05,0.0043490975724644,6.222222222222221e-07,6.222222222222221e-07,0.007320261437908496
110,0.012383117142865,1.1688285713496863e-05,0.0093506285707973,0.0620829166640647,4.170833359352912e-05,0.0066733333749645,0.0746413988558511,3.586011441488297e-05,0.004781348588651,6.844444444444444e-07,6.844444444444444e-07,0.008052287581699345
