10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.7517354950678833,0.5535661507051626,0.37847923201228606,0.0
0.7519005006026864,0.5509057476040006,0.3922442054285165,199.53985324279972
0.7517367432093145,0.5535707382374997,0.378483343508192,0.3413029800055793
0.7517368112674504,0.5506569802053874,0.3921226864893979,0.5119544700083689
0.7517370994015673,0.5535680943386588,0.3784805283041892,0.6826059600111586
0.7517456075333626,0.5506719077360509,0.39212850840433866,4.095635760066951
0.7517498441964418,0.5535884589532613,0.37849578148883783,5.802150660094848
0.7517541320613107,0.5506869519958152,0.39213367558415535,7.508665560122744
0.7518337764515829,0.5536941601966676,0.37856806049381786,41.63896356068067
0.7518754737711206,0.550835447251153,0.39224398323405035,58.704112560959636
0.7519200851081025,0.5538206522203676,0.3786596564152601,75.76926156123861
0.7523337152253783,0.5515370919879201,0.3925791149702674,417.07224156681787
0.7525187394802401,0.5545248562066847,0.37912803427764963,587.7237315696076
0.7527188336624787,0.5518384823629273,0.3930294906471146,758.3752215723972
0.7538981753987113,0.5561848561665121,0.3802463986658907,2753.514106068527
0.754476858038563,0.5539791332389827,0.39463402085848887,3751.083548316592
0.755052505631802,0.5575657678014402,0.38117102471604597,4748.652990564657
0.7576420349368738,0.5585918182627155,0.39705675691405073,11720.46713454267
0.7588067306676601,0.5628496373766031,0.38495948410231107,15206.374206531676
0.7600745610017987,0.5619317542384331,0.3990710970970274,18692.281278520684
0.7647814419860041,0.5702688114887854,0.3900418931812602,34346.14063926034
0.7668445805869468,0.5706860293246296,0.404989455356026,42173.07031963017
0.7691490386639895,0.5760429594245655,0.3940770372751214,50000.0
0.7770489503867983,0.5852704399708724,0.41219760670826366,0.0
0.77987287613873,0.5909671627179257,0.4047791246345301,107.72605988813011
0.7836996548787571,0.5942578727567999,0.4176827699482025,0.277909753689446
0.7978496353009202,0.6126768366724076,0.41966919270381114,0.416864630534169
0.8010818901209513,0.6177558263367163,0.4320513728201302,0.555819507378892
0.8081806560617429,0.626358334531236,0.4291762904497852,3.3349170442733516
0.8242460103537058,0.6472381948258799,0.4461008002781973,4.724465812720582
0.8254381423924473,0.64903599774272,0.4446376727417644,6.114014581167812
0.834190257797776,0.6574691613378829,0.46109185163135585,33.90498995011241
0.8471064115021181,0.6739736698681879,0.46194572667708594,47.80047763458471
0.847904353238462,0.6768160878896166,0.4704743576480273,61.69596531905701
0.8552159730782375,0.6844507031970751,0.46908684646350945,306.5376457341433
0.8648985493437364,0.6963892980927828,0.48172619663286864,428.9584859416865
0.8654194899218511,0.6978008590256192,0.4782671416552986,551.3793261492297
0.870953560623874,0.7025156611194265,0.4932225688649429,1611.4609343149637
