10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.7617652026075501,0.550063023727769,0.37630895979477536,0.0
0.7619246987770757,0.5472428879770965,0.39080684629341533,200.02167042457535
0.7617678921595687,0.5500858118458911,0.37633022699207336,0.3415774672913297
0.7617683715137378,0.5470449393746067,0.39065970276248063,0.5123662009369946
0.7617686280925878,0.5500871439824625,0.3763312214179201,0.6831549345826594
0.7617764539188137,0.547057077379275,0.3906662458778154,4.098929607495957
0.7617795349717588,0.5500940177005161,0.37633388404081375,5.8068169439526045
0.7617833015740271,0.547057853641145,0.3906768478601242,7.514704280409253
0.7618559110975498,0.5501602711085787,0.3763706923477789,41.67245100954222
0.761893007719359,0.5471652110318463,0.39079698227942367,58.751324374108705
0.7619297598172146,0.5502537120799164,0.37643323274703605,75.83019773867518
0.7623113652447924,0.5477758841405255,0.3911470193571498,417.4076650300048
0.7624899293055454,0.5510130454143374,0.376962548485495,588.1963986756697
0.7626775135395834,0.5482049716897361,0.39151476751860365,758.9851323213345
0.7637683892344651,0.5525705031477367,0.37800231121170264,2657.8825876939927
0.7643017808994058,0.5502411962191492,0.39306277702345443,3607.331315380322
0.7648367014156562,0.5539048945161124,0.37890106829365305,4556.780043066651
0.7672021664341598,0.5546032351508691,0.3954179249471315,10926.95300893655
0.7682430079804728,0.5588172919985159,0.3823992419442867,14112.039491871503
0.7693959038909985,0.5576078782140466,0.3973972804560308,17297.12597480645
0.7735193920494335,0.5656358369075785,0.3870770967412494,31791.768640263537
0.7752521765038399,0.5654439730206782,0.40277664068378133,39039.08997299208
0.7772488483082456,0.5707144706523577,0.3906073790618308,46286.41130572063
0.7837907474648669,0.5780453478899971,0.409407579347904,48143.20565286031
0.7860045070180937,0.5834595258003973,0.3997155833529581,49071.60282643016
0.7891292605760873,0.5855878953868248,0.4141632888074716,50000.0
0.7986299714530593,0.5996579620345165,0.41085446136797255,0.0
0.8008702048127784,0.6018996064024058,0.4250665067329445,80.25919630841588
0.8054922060375835,0.6096164994857676,0.4178962455571637,0.2519388443576495
0.8160167261274042,0.6243004851952094,0.4345226059670233,0.37790826653647425
0.8169231168665254,0.6259594674001121,0.4291365386394756,0.503877688715299
0.8221879218560193,0.6312117095763107,0.444005998578471,3.0232661322917944
0.8299133841251951,0.6431171849857935,0.441036477973167,4.282960354080042
0.8303557534146716,0.6438793816430503,0.45218891731367844,5.54265457586829
0.8342491088985441,0.6498585044443457,0.44565996689289594,30.736539011633244
0.8403507623423014,0.6599513837448246,0.4573862902355669,43.33348122951572
0.8397863049110293,0.6592009000427751,0.45199644394564736,55.9304234473982
0.8429980665853617,0.662482101071725,0.46613928338466987,236.0390858567459
0.8434220116532521,0.6644484978673166,0.45570506758893153,326.09341706141976
0.8436222250090253,0.6629167048540359,0.4684893250964863,416.14774826609363
0.8438452048113235,0.6652483665715728,0.4562889871662322,1098.3908439272589
