Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.4806936064823297,0.12251635089856021,0.09276782642935194
10,0.009989624735164886,1.0375264835114735e-06,0.0010375264835114084,0.049986887781792104,1.3112218207903222e-06,0.0002622443641580041,0.05998740595428993,1.2594045710062504e-06,0.00020990076183446948,1.0796263316848732e-07,1.0796263316848732e-07,0.0021592526633697462,0.4819404414139159,0.12288571108494298,0.09948785826995099
20,0.009979256603509913,2.07433964900876e-06,0.0020743396490087163,0.049973712659890354,2.6287340109647013e-06,0.0005257468021929723,0.05997543226195802,2.45677380419731e-06,0.00040946230069960343,2.1592526633697465e-07,2.1592526633697465e-07,0.0043185053267394925,0.4806636916730984,0.12186111855756858,0.09226376894049966
30,0.009968895451272875,3.110454872712516e-06,0.0031104548727125536,0.04996062053997148,3.937946002852233e-06,0.0007875892005704266,0.05996229567375272,3.7704326247278123e-06,0.0006284054374546821,3.2388789950546196e-07,3.2388789950546196e-07,0.006477757990109239,0.48066384725991695,0.12116446233937449,0.09822796762402469
40,0.00995854139864491,4.145860135508954e-06,0.004145860135508994,0.04994741857023566,5.258142976434475e-06,0.0010516285952868465,0.05995044540663956,4.955459336043331e-06,0.0008259098893406147,4.3185053267394935e-07,4.3185053267394935e-07,0.008637010653478987,0.4806722885600615,0.12178322183275124,0.09220361770740439
50,0.009948194562204166,5.180543779583483e-06,0.005180543779583435,0.04993416950614476,6.583049385524477e-06,0.0013166098771049128,0.059939291474012765,6.070852598723244e-06,0.0010118087664539033,5.398131658424368e-07,5.398131658424368e-07,0.010796263316848737,0.48067117468041554,0.12119131474253361,0.09824661244133948
60,0.009937855129491614,6.214487050838719e-06,0.006214487050838602,0.04992108450317662,7.89154968233818e-06,0.0015783099364675701,0.05992652995796318,7.347004203681162e-06,0.00122450070061364,6.477757990109239e-07,6.477757990109239e-07,0.012955515980218478,0.48067241216989814,0.12179616192742829,0.09221355127045719
70,0.00992752306364431,7.247693635569093e-06,0.007247693635569097,0.04990807314635038,9.192685364962248e-06,0.0018385370729924189,0.05991324682343464,8.675317656534775e-06,0.0014458862760892144,7.557384321794112e-07,7.557384321794112e-07,0.015114768643588223,0.4806725389979148,0.12119580899735398,0.09824958454061224
80,0.009917198261508855,8.28017384911459e-06,0.008280173849114503,0.04989505997648398,1.049400235160183e-05,0.0020988004703204055,0.05990016531585549,9.98346841444987e-06,0.0016639114024084023,8.637010653478985e-07,8.637010653478985e-07,0.01727402130695797,0.48068246428507233,0.12183019537783578,0.09223970027667479
90,0.00990688065588485,9.31193441151519e-06,0.00931193441151501,0.04988200384181186,1.1799615818814535e-05,0.002359923163762878,0.059887655951415646,1.1234404858434783e-05,0.001872400809739161,9.716636985163858e-07,9.716636985163858e-07,0.019433273970327715,0.48069137145141844,0.12124930905236879,0.09828685170374367
100,0.009896570213879158,1.0342978612084225e-05,0.01034297861208422,0.04986888842435628,1.3111157564372374e-05,0.00262223151287444,0.05987585620825542,1.2414379174457437e-05,0.0020690631957429595,1.0796263316848733e-06,1.0796263316848733e-06,0.021592526633697463,0.4807243059598273,0.12192248413772898,0.0923099726607321
110,0.009886266936905917,1.1373306309408391e-05,0.01137330630940836,0.04985572223992739,1.442777600726176e-05,0.0028855552014522834,0.05986467052646554,1.3532947353445318e-05,0.0022554912255743353,1.1875889648533608e-06,1.1875889648533608e-06,0.023751779297067215,0.48072805641109423,0.12133742339182658,0.09834958172591496
120,0.009875970860686523,1.240291393134775e-05,0.012402913931347737,0.04984253863812317,1.57461361876835e-05,0.0031492272375366337,0.05985377030808714,1.4622969191285509e-05,0.0024371615318810047,1.2955515980218483e-06,1.2955515980218483e-06,0.025911031960436964,0.4807378132240559,0.1219619058197003,0.09234022504978293
130,0.009865682055249644,1.3431794475035719e-05,0.013431794475035619,0.04982939580232948,1.7060419767052812e-05,0.0034120839534104164,0.05984259391711175,1.574060828882465e-05,0.002623434714804196,1.4035142311903358e-06,1.4035142311903358e-06,0.028070284623806716,0.4807345407456539,0.12134910458572576,0.09835710474135805
140,0.009855400612481094,1.4459938751890635e-05,0.014459938751890666,0.049816371982469375,1.8362801753063365e-05,0.003672560350612586,0.05983038192779494,1.6961807220505082e-05,0.002826967870084296,1.5114768643588224e-06,1.5114768643588224e-06,0.030229537287176447,0.4807760524782965,0.12195594387658909,0.09233589189712058
150,0.00984512630841888,1.5487369158112125e-05,0.015487369158111997,0.04980341265279182,1.96587347208184e-05,0.00393174694416365,0.059817405804128324,1.8259419587166995e-05,0.0030432365978612097,1.61943949752731e-06,1.61943949752731e-06,0.0323887899505462,0.4808003211204058,0.12141626068544431,0.09840792979340932
160,0.009834859049563268,1.651409504367337e-05,0.016514095043673183,0.04979046063005389,2.0953936994611506e-05,0.004190787398922202,0.05980417682127448,1.9582317872551096e-05,0.003263719645425267,1.7274021306957972e-06,1.7274021306957972e-06,0.03454804261391594,0.480906879184715,0.12210427922017607,0.09244894001825663
170,0.009824598876728674,1.7540112327132647e-05,0.017540112327132595,0.04977750539213634,2.2249460786366633e-05,0.004449892157273316,0.059790881177660696,2.0911882233929558e-05,0.00348531370565508,1.8353647638642845e-06,1.8353647638642845e-06,0.03670729527728569,0.4809337181716736,0.12162434237546889,0.09856171806989182
180,0.00981434582446054,1.8565417553946107e-05,0.01856541755394603,0.04976453834287335,2.3546165712665264e-05,0.00470923314253302,0.059777672674805875,2.2232732519411725e-05,0.0037054554199020817,1.9433273970327716e-06,1.9433273970327716e-06,0.03886654794065543,0.4809562531831717,0.12222599998127244,0.09254222590121647
190,0.009804099921035323,1.959000789646774e-05,0.019590007896467698,0.04975155281205254,2.484471879474644e-05,0.004968943758949185,0.059764672717320555,2.3532728267944096e-05,0.0039221213779907504,2.051290030201259e-06,2.051290030201259e-06,0.04102580060402518,0.48095400108753017,0.12154051627661938,0.09850490774371098
200,0.009793861188460507,2.0613881153949394e-05,0.020613881153949354,0.04973854405541494,2.6145594458506754e-05,0.005229118891701301,0.05975197031290689,2.4802968709310322e-05,0.004133828118218497,2.1592526633697465e-06,2.1592526633697465e-06,0.04318505326739493,0.48107509663622305,0.122202472780292,0.09252324495403223
210,0.009783629642474593,2.1637035752540763e-05,0.021637035752540723,0.049725509254655,2.7449074534500338e-05,0.005489814906900037,0.05973962207235868,2.603779276413124e-05,0.004339632127355331,2.267215296538234e-06,2.267215296538234e-06,0.04534430593076468,0.48113991148659535,0.12164295621148159,0.09859058035280152
220,0.009773405292547107,2.2659470745289396e-05,0.02265947074528929,0.04971244751742062,2.875524825793888e-05,0.005751049651587681,0.05972765220956135,2.723477904386482e-05,0.004539129840644196,2.3751779297067215e-06,2.3751779297067215e-06,0.04750355859413443,0.4814493054949449,0.12237983637248515,0.09265627297425245
230,0.009763188141878595,2.368118581214069e-05,0.023681185812140515,0.04969935987731309,3.006401226869162e-05,0.006012802453738253,0.05971605254149193,2.8394745850806212e-05,0.00473245764180108,2.4831405628752086e-06,2.4831405628752086e-06,0.04966281125750417,0.48151194262614866,0.12199799088137096,0.09887087136322698
240,0.009752978187400622,2.4702181259937908e-05,0.02470218125993784,0.04968624929388715,3.1375070611285336e-05,0.00627501412225695,0.059704782488219116,2.952175117808772e-05,0.004920291863014681,2.591103196043696e-06,2.591103196043696e-06,0.05182206392087392,0.48157222666990884,0.12241063654577387,0.09267858567796944
250,0.009742775419775779,2.5722458022422146e-05,0.025722458022422123,0.04967312065265096,3.2687934734904375e-05,0.006537586946980811,0.059693769072903205,3.0623092709678796e-05,0.005103848784946519,2.699065829212183e-06,2.699065829212183e-06,0.05398131658424366,0.48155637305482885,0.12145259237088767,0.09850476929146024
260,0.009732579823397678,2.6742017660232362e-05,0.02674201766023221,0.0496599807650661,3.400192349339061e-05,0.0068003846986780525,0.05968290692179613,3.170930782038608e-05,0.0052848846367310465,2.8070284623806707e-06,2.8070284623806707e-06,0.05614056924761341,0.4818229565264361,0.12170463869492819,0.09213354077193929
270,0.009722391376390947,2.7760862360905373e-05,0.02776086236090536,0.04964683836854757,3.531616314524348e-05,0.007063232629048621,0.05967205826424146,3.2794173575853355e-05,0.00546569559597565,2.914991095549158e-06,2.914991095549158e-06,0.05829982191098316,0.48196472584049743,0.12107265262681244,0.09829171243423984
280,0.009712210050611243,2.8778994938875825e-05,0.0287789949388757,0.049633704126463805,3.662958735361997e-05,0.007325917470723975,0.05966105293267438,3.3894706732561576e-05,0.005649117788760316,3.0229537287176457e-06,3.0229537287176457e-06,0.060459074574352914,0.4826717281384512,0.12172197035001674,0.09213945722716721
290,0.009702035811645238,2.979641883547624e-05,0.029796418835476235,0.04962059062813666,3.794093718633459e-05,0.007588187437266858,0.0596496883626217,3.5031163737828835e-05,0.005838527289638296,3.130916361886133e-06,3.130916361886133e-06,0.06261832723772266,0.4828141470752115,0.12146817202261223,0.09865821645795247
300,0.00969186861881063,3.081313811893698e-05,0.030813138118936934,0.04960751238884141,3.924876111585946e-05,0.007849752223171858,0.05963772959270189,3.622704072981041e-05,0.0060378401216352184,3.2388789950546202e-06,3.2388789950546202e-06,0.0647775799010924,0.48297294943055064,0.12218171831036537,0.09249006396347277
310,0.009681708433200558,3.182915667994427e-05,0.03182915667994424,0.04959447724649025,4.055227535097585e-05,0.008110455070195033,0.05962502323535671,3.749767646432753e-05,0.006249612744054778,3.3468416282231065e-06,3.3468416282231065e-06,0.06693683256446213,0.4829338706813685,0.12058573721253966,0.09805843126829004
320,0.009671555274623007,3.284447253769934e-05,0.0328444725376994,0.04958145269613864,4.185473038613684e-05,0.008370946077227326,0.05961198253592244,3.8801746407755275e-05,0.006466957734626022,3.454804261391594e-06,3.454804261391594e-06,0.06909608522783188,0.48349998736243877,0.12150044085820219,0.09196235065402743
330,0.009661409172633853,3.385908273661471e-05,0.033859082736614754,0.04956843066611909,4.315693338809206e-05,0.008631386677618313,0.05959874709571284,4.012529042871521e-05,0.006687548404785915,3.562766894560081e-06,3.562766894560081e-06,0.07125533789120161,0.48378469074228997,0.1210551069170226,0.09845190627289459
340,0.009651270152219893,3.487298477801082e-05,0.03487298477801071,0.049555408189637974,4.4459181036203155e-05,0.008891836207240544,0.05958538922331215,4.146107766878416e-05,0.006910179611464118,3.6707295277285685e-06,3.6707295277285685e-06,0.07341459055457136,0.4852000969288755,0.12247818204111426,0.09270026536682237
350,0.009641138236253139,3.588617637468621e-05,0.03588617637468616,0.04954238259654862,4.576174034513869e-05,0.00915234806902765,0.059571974497573565,4.280255024264285e-05,0.007133758373773835,3.7786921608970556e-06,3.7786921608970556e-06,0.07557384321794111,0.4855085118056253,0.12337121948244534,0.10020381593534344
360,0.009631013445490826,3.6898655450917484e-05,0.03689865545091742,0.049529351513351264,4.706484866487416e-05,0.009412969732974785,0.059558561767619235,4.4143823238075895e-05,0.007357303873012699,3.886654794065543e-06,3.886654794065543e-06,0.07773309588131086,0.48582180881311565,0.12417616920465364,0.09400136596971165
370,0.009620895798575408,3.791042014245932e-05,0.03791042014245927,0.049516312863193086,4.8368713680692e-05,0.009673742736138302,0.05954520315284027,4.547968471597178e-05,0.007579947452662106,3.994617427234031e-06,3.994617427234031e-06,0.07989234854468061,0.48574684755185804,0.12166465948516143,0.09904422292004741
380,0.009610785312034556,3.8921468796544473e-05,0.038921468796544345,0.04950326486586819,4.967351341318156e-05,0.009934702682636298,0.05953194404289676,4.680559571032289e-05,0.007800932618387324,4.102580060402518e-06,4.102580060402518e-06,0.08205160120805036,0.4867099891870666,0.12269903431188875,0.0928586311907958
390,0.009600682000281163,3.993179997188378e-05,0.039931799971883675,0.04949020603781761,5.0979396218239134e-05,0.010195879243647843,0.059518823097717735,4.81176902282255e-05,0.00801961503803772,4.210542693571005e-06,4.210542693571005e-06,0.08421085387142009,0.48719467814032286,0.12236135327059992,0.09964744029977561
400,0.00959058587561334,4.094141243866617e-05,0.040941412438666114,0.049477135192129325,5.228648078706793e-05,0.010457296157413531,0.059505872247501194,4.941277524987976e-05,0.008235462541646754,4.318505326739493e-06,4.318505326739493e-06,0.08637010653478985,0.489604537455167,0.12434918508402283,0.09410309177491578
