Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.777965427806599,0.5430102830727653,0.3718836989291449
10,0.009992838698206455,7.161301793545632e-07,0.0007161301793545682,0.0499751228208532,2.487717914680273e-06,0.0004975435829359665,0.05997883796856454,2.11620314354593e-06,0.00035270052392433193,4.60415429937383e-08,4.60415429937383e-08,0.000920830859874766,0.7782251477916753,0.5400457437343984,0.3879114018809207
20,0.009985682033631513,1.431796636848732e-06,0.00143179663684867,0.04995019738494386,4.9802615056138134e-06,0.0009960523011227629,0.05995799784227653,4.200215772347409e-06,0.00070003596205781,9.208308598747658e-08,9.208308598747658e-08,0.0018416617197495315,0.7779528595169332,0.5427878965827064,0.3716817379502183
30,0.009978530005615995,2.146999438400666e-06,0.0021469994384005764,0.04992540451795137,7.45954820486349e-06,0.0014919096409726773,0.0599364576755707,6.3542324429300335e-06,0.001059038740488294,1.381246289812149e-07,1.381246289812149e-07,0.002762492579624298,0.7779521758125639,0.5393990652258089,0.38776579622892826
40,0.009971382621851519,2.861737814848174e-06,0.0028617378148481087,0.049900321808599025,9.967819140098138e-06,0.001993563828019518,0.05991663122578322,8.336877421677813e-06,0.0013894795702795726,1.8416617197495326e-07,1.8416617197495326e-07,0.0036833234394990652,0.7779535790510453,0.5427950288053462,0.37168750311224424
50,0.009964239980088899,3.5760019911102624e-06,0.0035760019911101892,0.04987536150708679,1.246384929132156e-05,0.0024927698582642988,0.05989622319467869,1.0377680532131128e-05,0.0017296134220218251,2.3020771496869146e-07,2.3020771496869146e-07,0.004604154299373829,0.7779541142430135,0.5394041068659481,0.38776709820123156
60,0.00995710200541412,4.289799458588153e-06,0.004289799458588095,0.049850681975355,1.49318024645009e-05,0.00298636049290002,0.059874287335620086,1.2571266437991665e-05,0.002095211072998593,2.7624925796242976e-07,2.7624925796242976e-07,0.005524985159248595,0.7779542214906955,0.5427959080050947,0.3716880747069254
70,0.009949968649888303,5.0031350111698475e-06,0.005003135011169779,0.04982600680148511,1.7399319851489052e-05,0.0034798639702977585,0.05985237423219245,1.476257678075508e-05,0.002460429463459035,3.2229080095616806e-07,3.2229080095616806e-07,0.006445816019123361,0.777954552558512,0.5394068605055087,0.38776640142537766
80,0.009942839936220308,5.716006377969375e-06,0.005716006377969207,0.0498012306218408,1.9876937815920164e-05,0.003975387563183941,0.05983109904513304,1.689009548669569e-05,0.002815015914449215,3.683323439499064e-07,3.683323439499064e-07,0.007366646878998128,0.7779575934479042,0.5428037784730984,0.3716943302011428
90,0.009935715876079405,6.4284123920597355e-06,0.0064284123920596015,0.04977631191662593,2.2368808337407108e-05,0.0044737616674813685,0.05981070662970354,1.8929337029646258e-05,0.0031548895049410275,4.143738869436447e-07,4.143738869436447e-07,0.008287477738872893,0.7779594920224201,0.5394164913207274,0.38777023582758785
100,0.009928596470095273,7.140352990472887e-06,0.007140352990472665,0.04975127300988459,2.4872699011541475e-05,0.00497453980230822,0.05979107153569002,2.089284643099796e-05,0.003482141071832978,4.6041542993738307e-07,4.6041542993738307e-07,0.009208308598747661,0.7779680114141155,0.5428275897804808,0.371713034816969
110,0.009921481707858004,7.851829214199756e-06,0.00785182921419958,0.04972620006950107,2.7379993049893594e-05,0.005475998609978605,0.05977169800740299,2.2830199259700425e-05,0.0038050332099500705,5.064569729311214e-07,5.064569729311214e-07,0.010129139458622429,0.7779696146316426,0.5394460892850309,0.3877760603973177
120,0.0099143715679181,8.562843208190229e-06,0.008562843208190007,0.04970124310719988,2.987568928001251e-05,0.005975137856002455,0.059751719983677384,2.482800163226171e-05,0.004138000272043585,5.524985159248598e-07,5.524985159248598e-07,0.011049970318497197,0.7779715012799912,0.542831518069919,0.3717153999623768
130,0.009907266024332912,9.273397566709003e-06,0.009273397566708863,0.049676537060251845,3.2346293974816114e-05,0.006469258794963184,0.0597303546949755,2.6964530502449995e-05,0.004494088417074993,5.985400589185977e-07,5.985400589185977e-07,0.011970801178371954,0.7779709173938297,0.5394363584605164,0.3877800432469373
140,0.00990016508388534,9.983491611466112e-06,0.009983491611465944,0.04965192924000362,3.48070759996384e-05,0.006961415199927656,0.05970847759186215,2.9152240813784344e-05,0.004858706802297386,6.44581601912336e-07,6.44581601912336e-07,0.01289163203824672,0.7779841070673483,0.5428626195937355,0.371740536840962
150,0.009893068759293595,1.0693124070640593e-05,0.010693124070640603,0.04962735734197269,3.726426580273155e-05,0.0074528531605462245,0.059686452347124636,3.1354765287536e-05,0.005225794214589352,6.906231449060743e-07,6.906231449060743e-07,0.013812462898121486,0.7779902948557905,0.5394962634371123,0.387786184945329
160,0.009885977060206172,1.1402293979382843e-05,0.01140229397938275,0.049602783110809845,3.9721688919016114e-05,0.007944337783803102,0.059664503839046056,3.354961609539409e-05,0.005591602682565755,7.366646878998126e-07,7.366646878998126e-07,0.014733293757996252,0.7780207296594942,0.5429426011792847,0.37180195424417106
170,0.009878889993889497,1.2111000611050373e-05,0.012111000611050304,0.049578176843153944,4.218231568460602e-05,0.008436463136921146,0.05964280688173681,3.571931182631919e-05,0.005953218637719804,7.827062308935509e-07,7.827062308935509e-07,0.015654124617871017,0.7780273196479917,0.5395744168707619,0.38781823128847404
180,0.009871807565227923,1.2819243477207788e-05,0.012819243477207642,0.04955351738763192,4.4648261236808644e-05,0.008929652247361641,0.059621486225134565,3.7851377486543265e-05,0.006308562914423832,8.287477738872892e-07,8.287477738872892e-07,0.016574955477745783,0.77803570216721,0.5429674185571871,0.37182043500021617
190,0.009864729776723733,1.3527022327626812e-05,0.013527022327626703,0.04952879214485876,4.712078551412477e-05,0.009424157102824848,0.0596006165550043,3.993834449956972e-05,0.006656390749928298,8.747893168810276e-07,8.747893168810276e-07,0.017495786337620552,0.7780324680751676,0.5395628102174586,0.3878249614504422
200,0.009857656628497139,1.4234337150286272e-05,0.014234337150286103,0.049503997067437515,4.96002932562486e-05,0.009920058651249786,0.05958022249293826,4.197775070617338e-05,0.00699629178436223,9.20830859874766e-07,9.20830859874766e-07,0.01841661719749532,0.7780674280727593,0.5430078815121844,0.37184739022691227
210,0.00985058811828628,1.4941188171372098e-05,0.014941188171372022,0.04947913665995932,5.208633400406775e-05,0.010417266800813563,0.059560278596355994,4.397214036440049e-05,0.007328690060733445,9.668724028685042e-07,9.668724028685042e-07,0.019337448057370085,0.7780849436828808,0.5396566962991091,0.38786816679128794
220,0.009843524241447228,1.564757585527733e-05,0.015647575855277207,0.04945422397900337,5.4577602099663275e-05,0.0109155204199326,0.059540709358504314,4.5929064149568694e-05,0.007654844024928109,1.0129139458622426e-06,1.0129139458622426e-06,0.02025827891724485,0.7781677423546907,0.5430979176867823,0.3718960176845597
230,0.00983646499095398,1.6353500904602116e-05,0.01635350090460197,0.04942928063313691,5.7071936686309635e-05,0.011414387337261855,0.05952138920845733,4.786107915426709e-05,0.007976846525711179,1.0589554888559808e-06,1.0589554888559808e-06,0.021179109777119617,0.7781882561117569,0.5398608184985804,0.38796619670907745
240,0.009829410357398463,1.7058964260153703e-05,0.01705896426015363,0.04940433678291526,5.9566321708474685e-05,0.011913264341694818,0.059502142511116435,4.978574888835619e-05,0.008297624814726068,1.1049970318497192e-06,1.1049970318497192e-06,0.022099940636994383,0.778203461751979,0.5431705985984254,0.37195046895324696
250,0.009822360328990537,1.7763967100946457e-05,0.0177639671009463,0.04937943114088181,6.205688591181974e-05,0.012411377182363847,0.05948274356721032,5.17256432789679e-05,0.008620940546494649,1.1510385748434577e-06,1.1510385748434577e-06,0.023020771496869152,0.7781861103439162,0.5394083088237911,0.38812478280683427
260,0.009815314891557982,1.8468510844201843e-05,0.018468510844201758,0.04935461097156801,6.453890284319953e-05,0.012907780568639948,0.05946291661329494,5.370833867050558e-05,0.008951389778417584,1.197080117837196e-06,1.197080117837196e-06,0.02394160235674392,0.7782671643744469,0.5430331006392617,0.3718031316077999
270,0.009808274028546516,1.9172597145348426e-05,0.019172597145348358,0.04932993209149338,6.700679085066218e-05,0.013401358170132438,0.05944233582175356,5.576641782464399e-05,0.009294402970773996,1.2431216608309345e-06,1.2431216608309345e-06,0.024862433216618688,0.7783090582205423,0.5396591642865504,0.3882147757258248
280,0.00980123772094891,1.987622790510908e-05,0.0198762279051089,0.049305404379895806,6.945956201041977e-05,0.013891912402083872,0.05942093502740886,5.7906497259113345e-05,0.009651082876518946,1.289163203824672e-06,1.289163203824672e-06,0.02578326407649344,0.7785052908515707,0.5433612922830656,0.3720261333027009
290,0.009794205963397553,2.0579403660244933e-05,0.02057940366024469,0.04928093592044071,7.190640795592898e-05,0.014381281591185902,0.05939923506385053,6.007649361494623e-05,0.01001274893582449,1.3352047468184104e-06,1.3352047468184104e-06,0.026704094936368206,0.778552764494249,0.5402312810438739,0.3884099176299615
300,0.009787178762988784,2.1282123701121863e-05,0.02128212370112159,0.04925650681715363,7.434931828463755e-05,0.01486986365692744,0.05937735490346188,6.226450965381135e-05,0.01037741827563532,1.3812462898121486e-06,1.3812462898121486e-06,0.027624925796242972,0.7785949125095026,0.5436591386996105,0.37227078551670223
310,0.009780156126218745,2.198438737812568e-05,0.02198438737812547,0.04923210185831197,7.678981416880327e-05,0.015357962833760674,0.059355386514454614,6.446134855453847e-05,0.010743558092423111,1.427287832805887e-06,1.427287832805887e-06,0.02854575665611774,0.778580122908251,0.5399134510574588,0.38853323786819816
