Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.8069509907690411,0.6209448880285161,0.4190652783867932
5,0.009996118389534799,3.8816104652003544e-07,0.0003881610465201746,0.049985088727051,1.4911272949005437e-06,0.0002982254589800615,0.05998778760144187,1.2212398558122935e-06,0.0002035399759687806,2.405537133880083e-08,2.405537133880083e-08,0.0004811074267760166,0.8071577146329106,0.6188302851783175,0.4288317979028866
10,0.009992238165046899,7.761834953099927e-07,0.0007761834953101676,0.049970214078607314,2.978592139269001e-06,0.0005957184278537753,0.059975417137920664,2.458286207932575e-06,0.00040971436798886707,4.8110742677601665e-08,4.8110742677601665e-08,0.0009622148535520333,0.8069523758249989,0.6209465138116446,0.419066275655052
15,0.009988359327627396,1.1640672372602442e-06,0.0011640672372603689,0.04995534121685944,4.465878314056575e-06,0.0008931756628112186,0.059963058075577585,3.6941924422411118e-06,0.0006156987403735936,7.216611401640248e-08,7.216611401640248e-08,0.0014433222803280495,0.8069520259933535,0.6185574737707566,0.4287192169466692
20,0.00998448187887861,1.5518121121388397e-06,0.0015518121121389505,0.04994046841869284,5.953158130716866e-06,0.0011906316261433014,0.059950719053694916,4.928094630507464e-06,0.0008213491050846899,9.622148535520333e-08,9.622148535520333e-08,0.0019244297071040666,0.8069534463360114,0.6209479782680772,0.41906742912229367
25,0.00998060582040286,1.939417959713828e-06,0.0019394179597139738,0.04992559396099297,7.440603900703475e-06,0.0014881207801406005,0.05993840871155498,6.15912884450119e-06,0.0010265214740836637,1.2027685669400413e-07,1.2027685669400413e-07,0.0024055371338800825,0.8069637495452001,0.6185795954181165,0.4287186625945709
30,0.009976731153802466,2.3268846197532604e-06,0.002326884619753389,0.04991071612064531,8.928387935470002e-06,0.0017856775870939146,0.059926135688440074,7.386431155991852e-06,0.0012310718593320225,1.4433222803280496e-07,1.4433222803280496e-07,0.002886644560656099,0.8069687843447313,0.620967148745462,0.41908163549996236
35,0.009972857880679748,2.7142119320251855e-06,0.0027142119320252567,0.0498958331745353,1.041668254647005e-05,0.0020833365092939315,0.0599139086236325,8.609137636749003e-06,0.001434856272791607,1.6838759937160578e-07,1.6838759937160578e-07,0.0033677519874321157,0.8069737571835748,0.618592016258707,0.42872515125679217
40,0.009968986002637023,3.101399736297652e-06,0.0031013997362976387,0.04988094339954843,1.190566004515722e-05,0.0023811320090313393,0.05990173615641457,9.826384358542209e-06,0.0016377307264237029,1.924429707104066e-07,1.924429707104066e-07,0.003848859414208132,0.8070701851720338,0.621075166095126,0.41915196045172065
45,0.009965115521249937,3.4884478750061737e-06,0.0034884478750062398,0.04986604509533654,1.3395490466346681e-05,0.002679098093269161,0.05988962681197599,1.1037318802400788e-05,0.001839553133733518,2.1649834204920743e-07,2.1649834204920743e-07,0.004329966840984149,0.8071200396432903,0.6187512590950295,0.42884353588507135
50,0.0099612464287141,3.875357128589818e-06,0.0038753571285899957,0.04985114458586977,1.4885541413023943e-05,0.002977108282604668,0.05987754890298412,1.2245109701587409e-05,0.0020408516169312385,2.4055371338800826e-07,2.4055371338800826e-07,0.004811074267760165,0.8071634449161271,0.6211656438243055,0.41920464671372104
