10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.37306153759859007,0.3285367452265432,0.23856072962995106,0.0,[0.30171143 0.3990017  0.19328014]
0.37334475046814025,0.32889682728696384,0.23882227152380955,14.694885043727236,[0.3017463  0.3990017  0.19323303]
0.3731781862114127,0.32839404352828466,0.23845681671006194,0.1426757218509758,[0.30188281 0.39881723 0.19323303]
0.37317888590716014,0.3283956145995825,0.2384583247143299,0.2140135827764637,[0.30188202 0.39881723 0.1932341 ]
0.37318022905333087,0.3283973233863659,0.23845956571153507,0.2853514437019516,[0.30188219 0.39881723 0.19323387]
0.3732070985350292,0.3284314854434085,0.23848437547023402,1.7121086622117094,[0.30188558 0.39881723 0.19322928]
0.3732205322053581,0.3284485660391811,0.2384967798606429,2.4254872714665883,[0.30188728 0.39881723 0.19322699]
0.37323396736339126,0.32846564677425516,0.23850918423877712,3.1388658807214673,[0.30188898 0.39881723 0.19322469]
0.3735027334265078,0.3288072437400979,0.23875723888614303,17.406438065819046,[0.30192298 0.39881723 0.19317874]
0.37363801333828855,0.3289779982344236,0.23888065180829932,24.540224158367838,[0.30194162 0.39881723 0.19315356]
0.3737724190248298,0.3291487670267445,0.2390046390745216,31.674010250916627,[0.30195868 0.39881723 0.1931305 ]
0.3764636870161179,0.33256241622001853,0.24148290126953023,174.34973210189244,[0.30230051 0.39881723 0.19266857]
0.3777931054294584,0.33426413137060307,0.2427194288961409,245.68759302738033,[0.30247238 0.39881723 0.1924363 ]
0.379136993937501,0.3359676473139075,0.2439565538694788,317.02545395286825,[0.30264524 0.39881723 0.19220272]
0.4010657243896572,0.35912358193478994,0.26077017541824704,1438.8420925882024,[0.3089664  0.39486165 0.18761618]
0.4113960688938783,0.3695349644710031,0.26833078458049087,1999.7504119058694,[0.31211162 0.39314277 0.18508477]
0.4230499463791724,0.37972474014219626,0.27572932068533396,2560.6587312235365,[0.31732178 0.38893449 0.1822523 ]
0.45301578917072627,0.4024183707555069,0.29220760632279047,4016.9100114823614,[0.33370691 0.37500547 0.17403924]
0.4629978359902451,0.4151471176544435,0.30145084776752695,4745.035651611774,[0.33580781 0.37500547 0.1712002 ]
0.4763711140238811,0.4279376178372485,0.3107379200780556,5473.161291741186,[0.34186261 0.37030388 0.16771963]
0.5249532885456024,0.46461238963387247,0.3373695928475143,8306.933843572639,[0.37972444 0.33626002 0.15059885]
0.5351355838161431,0.4783402826639512,0.3473377483943145,9723.820119488366,[0.38454487 0.33626002 0.14408476]
0.5570600846194147,0.5005100940413562,0.3634349178550577,11140.706395404091,[0.39491642 0.32751223 0.13881693]
0.6227594906540985,0.553492992000102,0.40190832210437966,15258.188075194332,[0.45218259 0.27334755 0.1155949 ]
0.6158919073947888,0.5486191705936904,0.3983690910003306,17316.928915089455,[0.46063464 0.27334755 0.10417321]
0.6558577694749262,0.5906140725348085,0.4288623018503143,19375.669754984574,[0.46958585 0.26263188 0.10279265]
0.6249761233362661,0.51176646224049,0.37160906068119287,14234.695823450584,[0.50879865 0.20964161 0.10279265]
0.6234475184206997,0.5064101369320329,0.3677199724585036,15781.690537473829,[0.51257869 0.20964161 0.09768448]
0.6532090542887116,0.5529039562220096,0.40148090858414365,17328.685251497074,[0.51414259 0.20964161 0.0955711 ]
0.6120087571121997,0.4387795271587373,0.3186110470308974,13156.763400676286,[0.54090239 0.17347973 0.0955711 ]
0.6180329169029207,0.4387203182851793,0.318567701429186,14164.791903312382,[0.54229796 0.17347973 0.09368519]
0.631739765270083,0.4698638134621523,0.3411824066958385,15172.820405948478,[0.54378947 0.17347973 0.09166964]
0.6034559845381968,0.3819518450650827,0.27734681269210315,12409.985516050749,[0.55790082 0.15441033 0.09166964]
0.6089660870473999,0.3814336265295035,0.2769707416389399,13044.625076374077,[0.55842538 0.15441033 0.09096077]
0.6159165699513623,0.40100791221681875,0.2911844980439411,13679.264636697406,[0.55941898 0.15441033 0.08961807]
0.5992626178269654,0.3500415748284417,0.2541756526703371,11990.524126933937,[0.56653434 0.14479499 0.08961807]
0.6031916164241238,0.34898494856100065,0.2534087357552371,12415.43299269886,[0.56676709 0.14479499 0.08930354]
0.607324801461257,0.36173521253923385,0.26266609102721233,12840.341858463782,[0.5674294  0.14479499 0.08840852]
0.5972693984311003,0.3328285192300303,0.24167672186532804,11761.653656381179,[0.5713802  0.13945608 0.08840852]
0.6001514551293569,0.33163563574437377,0.24081036051183222,12072.127286869722,[0.57150077 0.13945608 0.08824558]
0.6029731424029903,0.34072751188048916,0.24741269498016635,12382.600917358264,[0.57198068 0.13945608 0.08759706]
