10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.22525540991756018,0.19783991158740097,0.1469633095313764,0.0,[0.30171143 0.3990017  0.19328014]
0.22560503913583765,0.19829119147235685,0.14729859157129407,14.694885043727236,[0.3017463  0.3990017  0.19323303]
0.22540880633473856,0.1976454526449834,0.14681865162187943,0.1426757218509758,[0.30188281 0.39881723 0.19323303]
0.22540935997544803,0.1976471505374264,0.14682017193234878,0.2140135827764637,[0.30188202 0.39881723 0.1932341 ]
0.22541073079455334,0.19764892093981862,0.14682148716587407,0.2853514437019516,[0.30188219 0.39881723 0.19323387]
0.2254381607686307,0.1976842976766159,0.14684776844460415,1.7121086622117094,[0.30188558 0.39881723 0.19322928]
0.2254518775648017,0.1977019906601183,0.14686091242129418,2.4254872714665883,[0.30188728 0.39881723 0.19322699]
0.22546559383645082,0.19771968044061874,0.14687405395909844,3.1388658807214673,[0.30188898 0.39881723 0.19322469]
0.22573999333951242,0.19807349421648168,0.14713688749570783,17.406438065819046,[0.30192298 0.39881723 0.19317874]
0.2258786161703742,0.19825086153732627,0.147268245459906,24.540224158367838,[0.30194162 0.39881723 0.19315356]
0.2260159335788556,0.19842790931868193,0.14739975496595537,31.674010250916627,[0.30195868 0.39881723 0.1931305 ]
0.22876664692355683,0.20197070186453647,0.15003119419012062,174.34973210189244,[0.30230051 0.39881723 0.19266857]
0.23015562185679095,0.2037870654601894,0.1513806498475017,245.68759302738033,[0.30247238 0.39881723 0.1924363 ]
0.23153816508034342,0.2055722095432601,0.1527067992751207,317.02545395286825,[0.30264524 0.39881723 0.19220272]
0.253785825878243,0.23236597357742161,0.17261058687271325,1438.8420925882024,[0.3089664  0.39486165 0.18761618]
0.2682904862694393,0.24415036039859317,0.1813641187031546,1999.7504119058694,[0.31211162 0.39314277 0.18508477]
0.2800355314071924,0.2576047475567502,0.19135891894345797,2560.6587312235365,[0.31732178 0.38893449 0.1822523 ]
0.3134309759818898,0.2811765976903618,0.20886888217610397,4016.9100114823614,[0.33370691 0.37500547 0.17403924]
0.326509714988532,0.2977227469203169,0.2211596522436468,4745.035651611774,[0.33580781 0.37500547 0.1712002 ]
0.34107512736600226,0.3129768391789294,0.23249067344892238,5473.161291741186,[0.34186261 0.37030388 0.16771963]
0.38525330197264646,0.3464898904120465,0.25738609929203277,8306.933843572639,[0.37972444 0.33626002 0.15059885]
0.3999470260437983,0.36569878111281207,0.271655392747855,9723.820119488366,[0.38454487 0.33626002 0.14408476]
0.4201759541270263,0.38519375854784166,0.28613692144460406,11140.706395404091,[0.39491642 0.32751223 0.13881693]
0.467982782552383,0.4242547572429719,0.3151523878356914,15258.188075194332,[0.45218259 0.27334755 0.1155949 ]
0.4787183732483963,0.4394022590855614,0.32640452238119466,17316.928915089455,[0.46063464 0.27334755 0.10417321]
0.5022145590894411,0.4611401982422397,0.34255262500933314,19375.669754984574,[0.46958585 0.26263188 0.10279265]
0.5621279325107978,0.5119542039052752,0.3803007554166396,14234.695823450584,[0.50879865 0.20964161 0.10279265]
0.559937672541138,0.5118469430923485,0.3802192409339756,15781.690537473829,[0.51257869 0.20964161 0.09768448]
0.5958997427896932,0.5487714515851222,0.4076490954256276,17328.685251497074,[0.51414259 0.20964161 0.0955711 ]
0.6512708087417951,0.5974375400323431,0.44379875587838435,13156.763400676286,[0.54090239 0.17347973 0.0955711 ]
0.6332131849626955,0.5769037238036786,0.42854649356613045,14164.791903312382,[0.54229796 0.17347973 0.09368519]
0.679055875267283,0.6268958730126944,0.4656821051346359,15172.820405948478,[0.54378947 0.17347973 0.09166964]
0.6391630354819294,0.5406536855090959,0.40161822115280243,12409.985516050749,[0.55790082 0.15441033 0.09166964]
0.6368392479354489,0.5342274311523647,0.3968458578378948,13044.625076374077,[0.55842538 0.15441033 0.09096077]
0.6584738539493079,0.5707580241458697,0.42398032155986437,13679.264636697406,[0.55941898 0.15441033 0.08961807]
0.628785611626112,0.48806139885321953,0.3625506861541041,11990.524126933937,[0.56653434 0.14479499 0.08961807]
0.6321445991480317,0.4881968484861879,0.36265336243585433,12415.43299269886,[0.56676709 0.14479499 0.08930354]
0.6426010466053838,0.5113679106439875,0.3798629328751217,12840.341858463782,[0.5674294  0.14479499 0.08840852]
0.6228542471152018,0.45064649668139006,0.33475767305922555,11761.653656381179,[0.5713802  0.13945608 0.08840852]
0.6265398239981983,0.4517731088810687,0.33559440061977613,12072.127286869722,[0.57150077 0.13945608 0.08824558]
0.6324679066917164,0.46717261261013626,0.3470353201037863,12382.600917358264,[0.57198068 0.13945608 0.08759706]
