10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.4223218871543432,0.3701585169006922,0.26687002593933545,0.0,[0.30171143 0.3990017  0.19328014]
0.42258419270268155,0.3704881106967599,0.267107729482586,14.694885043727236,[0.3017463  0.3990017  0.19323303]
0.42242720215210705,0.37003127671281305,0.26677798640361355,0.1426757218509758,[0.30188281 0.39881723 0.19323303]
0.4224279004331493,0.3700326538587424,0.26677936192398305,0.2140135827764637,[0.30188202 0.39881723 0.1932341 ]
0.42242917341588687,0.37003425442295984,0.266780516081241,0.2853514437019516,[0.30188219 0.39881723 0.19323387]
0.42245463816105655,0.3700662554587076,0.26680359156520833,1.7121086622117094,[0.30188558 0.39881723 0.19322928]
0.422467368922488,0.37008225458708405,0.26681512811702734,2.4254872714665883,[0.30188728 0.39881723 0.19322699]
0.4224801015007676,0.3700982544984486,0.2668266651111438,3.1388658807214673,[0.30188898 0.39881723 0.19322469]
0.4227348097059837,0.3704182291892917,0.26705736643834116,17.406438065819046,[0.30192298 0.39881723 0.19317874]
0.42286292717149815,0.37057807705043716,0.2671719976374342,24.540224158367838,[0.30194162 0.39881723 0.19315356]
0.4229902843272105,0.37073800353847586,0.26728728434789834,31.674010250916627,[0.30195868 0.39881723 0.1931305 ]
0.42554015837397713,0.37393422854639474,0.2695911160035853,174.34973210189244,[0.30230051 0.39881723 0.19266857]
0.4267939035021012,0.37551786030748646,0.2707337587503597,245.68759302738033,[0.30247238 0.39881723 0.1924363 ]
0.42806667463959763,0.37710968889827234,0.27188074918313726,317.02545395286825,[0.30264524 0.39881723 0.19220272]
0.4501676783175812,0.3995105421779168,0.2880315394505118,1438.8420925882024,[0.3089664  0.39486165 0.18761618]
0.4596828860571329,0.40963419651560157,0.29532996456832256,1999.7504119058694,[0.31211162 0.39314277 0.18508477]
0.47137829619088,0.4192751582522573,0.3022808926524387,2560.6587312235365,[0.31732178 0.38893449 0.1822523 ]
0.5013916558669931,0.4422070881336136,0.31881377494986185,4016.9100114823614,[0.33370691 0.37500547 0.17403924]
0.5107430528160714,0.45410606996260316,0.3273930230843332,4745.035651611774,[0.33580781 0.37500547 0.1712002 ]
0.5241611201450599,0.4667604428564089,0.336516125742022,5473.161291741186,[0.34186261 0.37030388 0.16771963]
0.5775130696409436,0.5071111847130635,0.3656070700210542,8306.933843572639,[0.37972444 0.33626002 0.15059885]
0.5845225450311485,0.5174091057816496,0.37303103530002024,9723.820119488366,[0.38454487 0.33626002 0.14408476]
0.609411768341099,0.5429881471123845,0.3914733910798403,11140.706395404091,[0.39491642 0.32751223 0.13881693]
0.6724758324924163,0.5941374283040681,0.4283490013570364,15258.188075194332,[0.45218259 0.27334755 0.1155949 ]
